AccountID,Difference,Highest Amount,Lowest Amount
911b463d-d1f2-47a5-ad3b-165de9159e1e,0.0,3851.44,3851.44
ee6dc233-1f0c-4d94-bbfa-a927fd50bd7d,0.0,674.0299999999997,674.0299999999997
8cfe5551-fb84-41c1-bb40-6d73a2a81fdf,0.0,-112369.97,-112369.97
c0d5e0e1-0c04-4d7e-a9ef-570415449c0c,0.0,0.0,0.0
c2af4ae5-17c3-461f-befc-42cca83935fa,0.0,-35872.67,-35872.67
496da7c2-4c27-43e4-bfd2-574be6f09b8a,0.0,-223441.28,-223441.28
ee7ce4a7-cac1-4efc-9581-5f953c8ea435,0.0,-6573.13,-6573.13
f084d457-96e2-4224-95cc-5a0235329ff8,0.0,52.50999999999999,52.50999999999999
41a68452-aae6-4014-a689-1ac1a0cea417,0.0,-7890.46,-7890.46
befb2241-c6df-498e-83c9-2fb913bb807c,0.0,-369.0,-369.0
5081a02f-4565-4bd6-a53f-f3ea6acfaacc,0.0,2654.2799999999997,2654.2799999999997
16436,0.0,0.0,0.0
49710577-6bbe-4555-86af-e50a24d1885e,0.0,0.0,0.0
f5b42988-2e6c-4ace-bef6-7ee8891ebd09,0.0,2649.47,2649.47
49f91fce-526b-46fa-9ac0-8c80b6eae3c7,0.0,567.01,567.01
51e788f5-6015-429d-8897-f1faef147bd1,0.0,-9161.32,-9161.32
21d2ea3f-0445-4481-b26c-448e7cf0d11d,0.0,-12566.14,-12566.14
62ac9263-d81f-4904-9140-ecd7b92a9325,0.0,-11078.68,-11078.68
9ace1f5c-b778-48a8-ae82-1fcb83120e85,0.0,-625.88,-625.88
389d5112-f19a-421b-aaad-3315c06ea2f9,0.0,-5352.45,-5352.45
16278,0.0,-174977.75,-174977.75
6006eee3-05ff-42ac-81e4-177ae45399d8,0.0,-317105.84,-317105.84
7dd7bb46-bb98-483f-9aa0-85b408df0895,0.0,-222.11999999999998,-222.11999999999998
7b69c0a0-7fcb-4037-9986-ef102e354ee5,0.0,3361.34,3361.34
04592e1b-d2c3-45bb-97bc-cc52161579c8,0.0,0.0,0.0
24b71a39-49ad-4691-a974-ef469d6be183,0.0,-2731.87,-2731.87
19a47e6f-9d45-4880-85df-a0f0f097fbce,0.0,-13410.95,-13410.95
8b42f28f-2bce-49ce-91cc-f984569aba91,0.0,-120046.34,-120046.34
4b171653-23c9-4f55-924a-46e51bf11ee4,0.0,-164152.19999999998,-164152.19999999998
a8e447ac-20ec-4aab-b5b6-c89f58c68739,0.0,-78842.47,-78842.47
16415,0.0,0.0,0.0
65f37cba-0cd7-40e0-a52c-72160c6a4bd8,0.0,0.0,0.0
27c64d1c-7e03-4026-b215-10a5add4f3be,0.0,372.54,372.54
16408,0.0,-47503.94,-47503.94
32c46750-24ce-4997-b281-69485272210b,0.0,-3629.52,-3629.52
9ea90cd0-522a-4910-ae87-53cbf60dd401,0.0,811.97,811.97
b0d07f93-d499-44f6-80fe-1c3fcf6a65ac,0.0,-2102.43,-2102.43
bd079313-5218-4c95-95b9-2324ba9c8e1d,0.0,-993.41,-993.41
031772d7-1210-42f4-ae76-60b4df0777ab,0.0,-7243.33,-7243.33
8d9a12fc-4c88-4de3-aa82-19243f2b4049,0.0,-9.57,-9.57
803e6db9-8af0-484e-babf-e670af21597f,0.0,0.0,0.0
5e722a02-4402-40ec-ab37-dc869ca84938,0.0,-2109.19,-2109.19
28a377c2-20af-42af-8493-267a0282629b,0.0,0.0,0.0
981a3f2e-e63e-4abc-b03f-72273c02f6f1,0.0,6251.58,6251.58
e3b8d5ec-34c5-4393-b847-bd767ee9f81e,0.0,-9069.699999999999,-9069.699999999999
46624f41-5372-40ba-81cc-a94340ee3e46,0.0,-632.05,-632.05
8339fc7d-61c3-43bb-8ad5-8660b0bcb712,0.0,-386109.42,-386109.42
2c8d9d9e-f66e-45c7-b41e-d4d425847ff6,0.0,-396.95,-396.95
fe2921ef-df8f-4ec7-891b-6acdc093ec99,0.0,5301.62,5301.62
16275,0.0,257881.0,257881.0
16456,0.0,-11319.75,-11319.75
16425,0.0,-566.5,-566.5
303dfc2f-4791-495d-9d83-be5a95943083,0.0,0.0,0.0
79d9fdf9-fce1-4f64-87cc-0f04d7d872f0,0.0,-1145.08,-1145.08
97e1b61e-d139-4c30-a4c4-e148ad0d071e,0.0,-683.32,-683.32
02771edc-062f-44e3-8e25-7a13a526f768,0.0,0.0,0.0
717de7e9-007b-4dda-b194-bd8d7ea9f480,0.0,-1927.07,-1927.07
0e1b0049-8af0-4e4a-88ed-37c31e7188bc,0.0,-11502.74,-11502.74
16419,0.0,-678.48,-678.48
29b4ddbe-4eed-4490-befa-00addc4512de,0.0,0.0,0.0
ed48f8cd-4735-4d85-b60b-85072796882c,0.0,-1324.73,-1324.73
deb56545-2fd1-4202-8de7-19d6176c2334,0.0,0.0,0.0
c3901baf-7d14-45d3-addf-0d06799fcfe3,0.0,-4546.19,-4546.19
4d4770c0-f7e5-4037-bcd5-2b2829901a05,0.0,0.0,0.0
52fa60f0-cc48-4d49-9f33-e267013e4f86,0.0,4988.76,4988.76
65460b49-f83d-44c7-ba88-2872a7914563,0.0,-1847.22,-1847.22
5f1e89f2-6761-4af2-9f2d-01f13294fcb0,0.0,-2777.81,-2777.81
0c8432e7-b8d2-4188-88de-67f2936226aa,0.0,-3679.48,-3679.48
680f8c1b-17ac-4e3e-ab7b-a64e8e915b7f,0.0,37.97,37.97
57aaf843-7ecd-4432-b92d-8f1dce9ea7ea,0.0,-1437.6899999999998,-1437.6899999999998
bd5f2f5d-cccb-4039-b430-eb5f127e6e1a,0.0,0.0,0.0
cc11f54e-499f-44bb-b4b5-57025749a693,0.0,2993.57,2993.57
eb914441-4054-464e-bd33-e27a94a95c4f,0.0,2958.72,2958.72
9f35c35a-5327-4bc5-9768-ed380a5ed411,0.0,0.0,0.0
cbcffb78-314f-44a0-908d-9fb3532bb844,0.0,1045.09,1045.09
cc6a5e18-9106-4825-882b-8de0f55198ec,0.0,-2645.89,-2645.89
347f78c2-a5d2-48e1-b301-60e6b4a0f5a2,0.0,-200042.69,-200042.69
3d054d78-7f94-423a-824e-59e8338056b6,0.0,0.0,0.0
d994a8e3-00d1-4560-a25e-ba93583f96d4,0.0,-51855.03,-51855.03
11c745a8-a774-4655-a6ee-b0f3d9a3c850,0.0,-523.0000000000002,-523.0000000000002
0805fe2c-7591-4a24-be3e-04874566afc1,0.0,0.0,0.0
f3b76673-5421-4b0b-b18e-fc4fb5d2ef24,0.0,-4399.0599999999995,-4399.0599999999995
7547da59-a90f-4ec0-a18f-ed5cf2566db9,0.0,-163370.02,-163370.02
d6033be6-200d-4ca1-a084-3275c155db66,0.0,1536.96,1536.96
721240cf-0513-4f8c-a299-10e0c6d96238,0.0,-57672.51,-57672.51
ebfeef26-f458-47a9-bad0-331d53dc1bf5,0.0,-6254.82,-6254.82
3f69d1bf-2f5b-4a23-ae0a-37584c0efcb5,0.0,2075.25,2075.25
78bf4b9f-648f-4638-8e10-96da8e239a49,0.0,0.0,0.0
16440,0.0,-263.35,-263.35
caaa27d4-16b6-4c61-a894-51e4b2b1f1c1,0.0,779.52,779.52
c4f2c85f-d6b4-400c-a4dd-468358bcb208,0.0,-2014.27,-2014.27
3d9865bf-09e9-4412-89d0-1b3b783eb974,0.0,-2088.01,-2088.01
452f115b-400a-4f40-9a10-8d46294269bb,0.0,-78203.88,-78203.88
d7247b10-3b00-41b3-8c8e-23629b32bc87,0.0,1652.24,1652.24
5e48e5dd-bafc-4ab8-9bed-3dc19d4ba7f5,0.0,0.0,0.0
16426,0.0,-1160.0,-1160.0
7b78cfff-3a8b-4336-854f-bef02be86aac,0.0,-26706.28,-26706.28
ff5e8fef-8ea4-4f7a-a893-5a80e4117fc8,0.0,0.0,0.0
cb484940-596f-4183-8eee-25b1999c3aba,0.0,-3011.5699999999997,-3011.5699999999997
5d9e892f-4507-4dc5-96f2-3371339b9d9e,0.0,0.0,0.0
731b999e-aea5-42f5-9ca5-d89b42627d16,0.0,1014.3199999999999,1014.3199999999999
608a67d0-8359-403e-8883-c185053923ba,0.0,0.0,0.0
54487763-c23c-47da-a892-f1ea56779314,0.0,3053.62,3053.62
40b3ac9a-f6d6-41e9-abd8-200149deeacf,0.0,-1976.72,-1976.72
b14d2023-4953-4c39-ac02-e52c4b1abeb7,0.0,-1073.07,-1073.07
362f3d30-f33c-48ae-a94a-b70a6997080a,0.0,0.0,0.0
d31b3080-d61d-4199-804d-6b8e16dc18f4,0.0,-906.15,-906.15
5650543f-cde5-471a-ab49-28c256a8f56d,0.0,88.96,88.96
f729ad25-e543-4238-8d27-c29d94069de6,0.0,-2421.49,-2421.49
1b5deee5-7585-4711-9412-4c38594d15e2,0.0,-104.1,-104.1
46e6d4ce-20ef-4cb8-bc06-18257af0e91e,0.0,-9427.55,-9427.55
d4cc0802-2242-4c9b-aead-5669e55c6376,0.0,0.0,0.0
f17a9644-59c6-4ac3-a619-d4297647cd0f,0.0,0.0,0.0
458830ee-8e50-4d03-b9ef-469f67b5f128,0.0,-1188.0900000000001,-1188.0900000000001
26da7bb4-3955-45ef-9468-180faf23fb14,0.0,-2279.7,-2279.7
a62cc2b7-6745-4017-8e6f-e145068571c3,0.0,4066.32,4066.32
81d899e7-8481-4131-80d8-93916053860a,0.0,-1632.9,-1632.9
63b8dafb-cf5d-4ad8-997f-7e9ce1ca67ac,0.0,-2842.7399999999993,-2842.7399999999993
90188921-2e05-402b-a7f4-f8842b3b88e8,0.0,-19449.65,-19449.65
275895ec-9a7f-424f-afbe-76da7fdd6b22,0.0,-70.68,-70.68
4ff1bd68-bc60-4fd9-94db-f8e3b0953337,0.0,1290.35,1290.35
cfc7ea15-4060-4dc2-8c25-bb4197678c01,0.0,0.0,0.0
f125a03d-c364-4be5-adb9-4ca5155081a7,0.0,12340.71,12340.71
16433,0.0,0.0,0.0
a31e8c7f-c7e8-4ead-87ad-7171318a975f,0.0,0.0,0.0
16266,0.0,-182409.48,-182409.48
fa339661-cb78-422c-bc7f-38aac8d720c3,0.0,-13125.380000000001,-13125.380000000001
86041910-f71d-4288-bee3-15495a3e743e,0.0,-1537.65,-1537.65
16410,0.0,0.0,0.0
bbae91a4-be42-4e30-b9e8-f0b5fa4e9f21,0.0,1570.85,1570.85
485d97da-7c9c-4831-800e-82327e334c7e,0.0,-3373.0,-3373.0
513f49da-1dfc-4f81-8535-dc9751aed0ff,0.0,-7187.02,-7187.02
3b7c60c3-3811-47fa-b4bc-23e42a622bea,0.0,-1356.85,-1356.85
7f510f19-1764-4e5d-98e1-f04dc7323eea,0.0,0.0,0.0
adcdca49-2dfa-46f6-9951-f44959a43256,0.0,-6795.48,-6795.48
cc4d3eba-9b58-4b3c-a00a-0fa0c0374808,0.0,1643.9699999999998,1643.9699999999998
ebc5add8-2407-42c4-b6cb-4d21d1fbc5d7,0.0,-855.66,-855.66
09010ad7-6091-428f-b534-0ef0f47ad120,0.0,4743.29,4743.29
5fe2211e-7f88-41a6-a44a-0c8561d3ebf3,0.0,0.0,0.0
6405b322-9593-4811-a907-a16b14aa7c22,0.0,-3703.5,-3703.5
1dd292bb-7f33-4a02-9fb2-5fdaf23fa6d9,0.0,-5759.65,-5759.65
94a74160-282f-4f88-b1b8-92bdf1250edc,0.0,-170.7199999999998,-170.7199999999998
97f679d9-3435-4975-ae14-562363ef42b5,0.0,0.0,0.0
fc4b16fd-ff68-494e-95e2-578219437a28,0.0,-1901.05,-1901.05
265754d8-dff8-4d8c-a663-a913ecb071a9,0.0,-165822.05,-165822.05
1a3b2e0b-2040-43db-bf03-b62e6f02a9c4,0.0,-473.32,-473.32
78db5423-a74c-44ba-b1db-26f8b3e24014,0.0,-14840.94,-14840.94
0731f4f3-0994-4abe-bd0a-75202a1740fb,0.0,1102.94,1102.94
6c56d04a-1117-42e6-95e2-72822200e38d,0.0,-16982.22,-16982.22
b4d8df05-bba2-4419-9a7d-032b4ee80ac8,0.0,-1158.8400000000001,-1158.8400000000001
bb93fbc7-59e6-4708-bc9a-42225ba4573b,0.0,-78360.0,-78360.0
96f618bb-c835-4055-8734-4827ad0f2481,0.0,-6854.01,-6854.01
ebef5390-ad10-4025-955f-9299ba2a3377,0.0,-2345.2799999999997,-2345.2799999999997
e95e6c3e-3611-42a7-b150-3ee12ad5c4b7,0.0,0.0,0.0
c6a6528a-eb08-4d66-8b48-40706fa93ba1,0.0,-83.66,-83.66
2e583fc1-f00a-4e71-a41d-2cae1c9f1f29,0.0,-3870.1,-3870.1
9d2829c5-95cf-4b42-b7a5-4f1791f0c0b7,0.0,0.0,0.0
16403,0.0,0.0,0.0
19f0b674-b9ae-431f-a87a-538fa51f8c8e,0.0,2893.86,2893.86
14140acd-2e5b-444b-8f78-8a250a5e95a2,0.0,6369.3099999999995,6369.3099999999995
16464151-62fa-43ed-a59c-652ca4944232,0.0,0.0,0.0
76a56669-5360-4ce0-b8d9-68a372077bdb,0.0,-85306.22,-85306.22
8ac24c63-6bad-4c80-968b-882518958730,0.0,0.0,0.0
b2ac4b52-13e3-4382-9469-f8865a5dc3eb,0.0,-3602.38,-3602.38
a65906d8-751f-4245-b7d2-33cc1637a407,0.0,58.72999999999996,58.72999999999996
7ebc1c8a-e5bb-41af-b8c3-5d64b8331218,0.0,2962.0499999999997,2962.0499999999997
3cb5ac7f-8b31-466c-b0bc-d0e2d21b3743,0.0,-2898.6600000000003,-2898.6600000000003
f0ff162d-52e0-4dd9-b973-89bddf73c201,0.0,0.0,0.0
fb2bebce-2766-429c-80c4-6954ba7564c4,0.0,-618.5999999999999,-618.5999999999999
d0c043a3-224d-4f46-a24c-c7c9ab5be623,0.0,0.0,0.0
1186c2fd-7a00-4f21-956f-8c5a896d9111,0.0,-5131.9,-5131.9
dd5a2ca5-9432-407d-9355-9109361b0212,0.0,0.0,0.0
e553c8cf-3400-4305-9e23-54fb85a6700a,0.0,-520.8100000000001,-520.8100000000001
1a5f93c5-21ff-4929-bde0-e7d6587a48a9,0.0,0.0,0.0
c4325b8f-693c-4605-b685-360e36c31697,0.0,0.0,0.0
a8e43186-7f4e-486c-9645-9bac1e2dba21,0.0,0.0,0.0
a2c44597-5156-49b0-b0c8-c9570d9ef30b,0.0,3815.87,3815.87
6e4bd180-af29-4fa2-af76-1b1a888a6b78,0.0,-2968.65,-2968.65
50472786-7419-4b44-adbb-5ae6fc683f51,0.0,-4205.12,-4205.12
e7ca7e7a-930a-4987-8950-76f974616aa4,0.0,0.0,0.0
9aa8b8b7-5753-45c0-a39f-726bb97fd1e6,0.0,4569.4,4569.4
8e3ba761-0b13-4fb9-8832-51fb8050a760,0.0,0.0,0.0
37ae9858-3cde-4e00-b470-5d249c39b12b,0.0,5116.95,5116.95
5419a884-3ede-4cb1-861e-541dd4625aec,0.0,3500.9300000000003,3500.9300000000003
16439,0.0,-807.81,-807.81
5409bc31-9af2-4b89-9212-5cedc6583fb5,0.0,0.0,0.0
07102f17-392f-4e99-af61-ffdb6c3bbc77,0.0,-539.98,-539.98
